Employee_ID,Employee_Name,Department,Job_Title,Warehouse_ID,Hire_Date,Salary
429,Employee 00429,Logistics,Supervisor,710,2024-06-25,80662.23
430,Employee 00430,Procurement,Executive,725,2024-02-13,81231.16
431,Employee 00431,Procurement,Coordinator,100,2019-10-23,0.0
432,Employee 00432,Procurement,Supervisor,864,2016-10-07,68192.36
433,Employee 00433,Warehouse,Analyst,81,2021-08-16,102614.44
434,Employee 00434,Operations,Analyst,253,2020-08-16,99481.82
435,Employee 00435,Procurement,Coordinator,949,2023-12-29,35483.21
436,Employee 00436,Sales,Associate,872,2017-01-15,0.0
437,Employee 00437,Warehouse,Manager,247,2017-04-08,169293.03
438,Employee 00438,Procurement,Supervisor,813,2015-04-15,37922.36
439,Employee 00439,Logistics,Analyst,972,2015-09-02,36102.97
440,Employee 00440,Warehouse,Analyst,379,2019-03-26,83907.69
441,Employee 00441,Finance,Manager,434,2019-09-18,101826.14
442,Employee 00442,Sales,Coordinator,615,2019-12-28,111989.07
443,Employee 00443,Finance,Manager,951,2023-02-07,132355.19
444,Employee 00444,Logistics,Manager,554,2022-08-31,128960.66
445,Employee 00445,Procurement,Associate,689,2015-10-10,68193.9
446,Employee 00446,Warehouse,Analyst,274,2016-01-19,50024.41
447,Employee 00447,Finance,Associate,3,2016-04-23,88752.42
448,Employee 00448,Finance,Supervisor,273,2018-07-20,49570.6
449,Employee 00449,Warehouse,Executive,413,2024-02-13,85337.96
450,Employee 00450,Warehouse,Associate,275,2016-04-29,70978.53
451,Employee 00451,Procurement,Analyst,608,2019-11-10,158223.29
452,Employee 00452,Sales,Associate,573,2018-09-13,111292.32
453,Employee 00453,Finance,Supervisor,441,2019-01-02,160745.42
454,Employee 00454,Operations,Supervisor,56,2023-04-13,69301.82
455,Employee 00455,Warehouse,Executive,954,2021-10-01,154012.21
456,Employee 00456,Finance,Manager,838,2016-01-12,40204.26
457,Employee 00457,Logistics,Manager,227,2019-09-26,178021.73
458,Employee 00458,Finance,Supervisor,789,2016-04-09,21486.75
459,Employee 00459,Sales,Analyst,883,2017-09-04,153452.04
460,Employee 00460,Finance,Coordinator,916,2018-06-05,60938.68
461,Employee 00461,Logistics,Associate,125,2018-02-23,71888.2
462,Employee 00462,Warehouse,Manager,117,2019-06-18,31647.38
463,Employee 00463,Procurement,Manager,301,2019-04-26,130252.68
464,Employee 00464,Procurement,Manager,689,2023-03-08,137659.85
465,Employee 00465,Operations,Coordinator,791,2022-11-01,151866.24
466,Employee 00466,Finance,Analyst,888,2024-05-15,25891.06
467,Employee 00467,Warehouse,Executive,245,2019-03-30,172060.36
468,Employee 00468,Finance,Analyst,622,2024-07-22,138941.77
469,Employee 00469,Sales,Manager,224,2015-08-15,85164.69
470,Employee 00470,Warehouse,Associate,407,2019-03-10,110511.17
471,Employee 00471,Operations,Coordinator,990,2018-09-09,151986.31
472,Employee 00472,Operations,Manager,152,2019-04-24,85192.36
473,Employee 00473,Sales,Executive,722,2018-10-04,53105.49
474,Employee 00474,Finance,Analyst,802,2022-11-28,109422.12
475,Employee 00475,Procurement,Associate,871,2022-07-16,20298.46
476,Employee 00476,Procurement,Analyst,299,2018-04-07,94371.38
477,Employee 00477,Logistics,Coordinator,137,2016-04-13,40471.19
478,Employee 00478,Logistics,Executive,103,2023-07-09,111252.42
479,Employee 00479,Logistics,Analyst,597,2024-01-23,97718.03
480,Employee 00480,Finance,Supervisor,265,2024-05-19,125607.7
481,Employee 00481,Operations,Executive,9,2024-04-23,178195.95
482,Employee 00482,Finance,Executive,205,2017-05-15,73980.42
483,Employee 00483,Logistics,Supervisor,736,2022-12-31,113003.35
484,Employee 00484,Procurement,Supervisor,872,2021-02-01,40971.96
485,Employee 00485,Logistics,Executive,933,2020-06-06,63642.52
486,Employee 00486,Warehouse,Executive,702,2015-12-28,156677.73
487,Employee 00487,Sales,Coordinator,842,2022-12-10,86535.2
488,Employee 00488,Finance,Associate,349,2015-08-27,23558.66
489,Employee 00489,Warehouse,Supervisor,243,2019-03-19,155737.0
490,Employee 00490,Logistics,Supervisor,276,2016-07-16,110175.75
491,Employee 00491,Finance,Coordinator,846,2016-05-12,22449.61
492,Employee 00492,Finance ,Executive,802,2018-05-24,135788.47
493,Employee 00493,Logistics,Coordinator,638,2018-03-23,48299.54
494,Employee 00494,Procurement,Manager,270,2022-09-23,159033.32
495,Employee 00495,Operations,Executive,156,2016-03-21,153196.05
496,Employee 00496,Procurement,Manager,445,2015-04-05,175259.88
497,Employee 00497,Operations,Associate,510,2022-10-04,42993.62
498,Employee 00498,Logistics,Analyst,2,2016-12-08,177646.87
499,Employee 00499,Operations,Manager,441,2015-03-06,37852.74
500,Employee 00500,Operations,Coordinator,257,2023-11-20,144151.92
501,Employee 00501,Procurement,Coordinator,566,2018-04-06,130367.14
502,Employee 00502,,Supervisor,544,2018-01-03,122292.84
503,Employee 00503,Warehouse,Supervisor,177,2022-10-26,85521.62
504,Employee 00504,Finance,Analyst,271,2019-06-24,41142.52
505,Employee 00505,Sales,Supervisor,336,2016-10-10,51347.23
506,Employee 00506,Logistics,Supervisor,530,2022-07-22,85657.41
507,Employee 00507,Warehouse,Associate,798,2023-06-16,41129.3
508,Employee 00508,Operations,Executive,548,2015-01-07,82806.51
509,Employee 00509,Warehouse,Coordinator,352,2015-09-24,100831.49
510,Employee 00510,Operations,Associate,937,2018-07-09,49489.35
511,Employee 00511,Logistics,Associate,810,2023-09-12,40896.35
512,Employee 00512,Procurement,Manager,126,2017-10-01,145847.17
513,Employee 00513,Warehouse,Supervisor,406,2016-10-15,56330.24
514,Employee 00514,Finance,Supervisor,331,2023-11-14,72612.48
515,Employee 00515,Finance,Supervisor,764,2020-01-29,29938.49
516,Employee 00516,Operations,Executive,863,2015-12-07,105202.18
517,Employee 00517,Sales,Coordinator,632,2017-06-16,57134.05
518,Employee 00518,Logistics,Analyst,350,2016-12-15,65858.13
519,Employee 00519,Sales,Analyst,199,2020-09-05,63948.53
520,Employee 00520,Logistics,Executive,148,2015-06-30,95049.27
521,Employee 00521,Logistics,Executive,892,2016-11-01,70496.38
522,Employee 00522,Operations,Analyst,280,2016-12-15,73229.61
523,Employee 00523,Finance,Associate,261,2015-06-10,43042.5
524,Employee 00524,Operations,Supervisor,637,2015-10-31,157348.71
525,Employee 00525,Operations,Supervisor,853,2016-11-27,119202.92
526,Employee 00526,Warehouse,Executive,619,2018-08-27,71079.45
527,Employee 00527,Sales,Analyst,214,2022-07-28,85539.69
528,Employee 00528,Sales,Supervisor,408,2020-05-08,108710.34
529,Employee 00529,Procurement,Coordinator,431,2016-04-12,158490.36
530,Employee 00530,Finance,Supervisor,334,2018-01-14,123499.3
531,Employee 00531,Operations,Executive,561,2015-09-10,122404.77
532,Employee 00532,Operations,Associate,653,2017-11-21,42254.57
533,Employee 00533,Warehouse,Supervisor,832,2016-02-04,179432.4
534,Employee 00534,Sales,Coordinator,232,2021-06-26,141065.25
535,Employee 00535,Finance,Coordinator,397,2015-12-23,96866.67
536,Employee 00536,Procurement,Analyst,561,2024-01-02,153509.83
537,Employee 00537,Warehouse,Supervisor,790,2015-02-05,116682.04
538,Employee 00538,Procurement,Executive,970,2016-01-30,24724.74
539,Employee 00539,Operations,Coordinator,207,2020-11-30,26401.16
540,Employee 00540,Sales,Associate,263,2023-05-04,94971.19
541,Employee 00541,Warehouse,Manager,682,2017-12-13,170098.07
542,Employee 00542,Procurement,Associate,825,2017-12-30,33381.84
543,Employee 00543,Procurement,Coordinator,217,2023-07-04,135922.37
544,Employee 00544,Warehouse,Manager,157,2016-02-03,91031.12
545,Employee 00545,Procurement,Analyst,6,2016-12-28,152189.74
546,Employee 00546,Logistics,Executive,17,2022-07-11,43673.14
547,Employee 00547,Sales,Executive,81,2017-06-19,30392.04
548,Employee 00548,Finance,Associate,31,2017-02-12,157112.16
549,Employee 00549,Procurement,Coordinator,782,2018-02-12,26736.92
550,Employee 00550,Logistics,Supervisor,951,2015-12-18,39974.12
551,Employee 00551,Procurement,Manager,379,2017-02-03,175154.28
552,Employee 00552,Operations,Analyst,239,2018-10-11,113466.29
553,Employee 00553,Operations,Supervisor,337,2016-12-29,177969.42
554,Employee 00554,Logistics,Supervisor,847,2018-09-23,31913.21
555,Employee 00555,Procurement,Analyst,468,2024-03-06,54807.89
556,Employee 00556,Sales,Supervisor,85,2022-07-23,29762.3
557,Employee 00557,Procurement,Manager,555,2019-04-09,130358.03
558,Employee 00558,Warehouse,Analyst,556,2024-05-14,100220.12
559,Employee 00559,Warehouse,Manager,137,2015-10-26,33295.8
560,Employee 00560,Warehouse,Coordinator,851,2016-02-11,91837.36
561,Employee 00561,Finance,Supervisor,77,2016-02-17,50547.29
562,Employee 00562,Logistics,Coordinator,655,2023-08-13,65975.22
563,Employee 00563,Logistics,Analyst,16,2018-09-08,159791.88
564,Employee 00564,Operations,Coordinator,534,2017-11-07,35423.02
565,Employee 00565,Warehouse,Coordinator,50,2023-03-24,121299.18
566,Employee 00566,Logistics,Coordinator,551,2017-10-08,100485.58
567,Employee 00567,Sales,Executive,187,2018-11-22,110562.46
568,Employee 00568,Procurement,Manager,315,2016-04-14,59513.28
569,Employee 00569,Sales,Associate,357,2022-10-28,122684.12
570,Employee 00570,Operations,Manager,227,2019-09-21,19909.05
571,Employee 00571,Warehouse,Associate,667,2023-09-17,98921.69
572,Employee 00572,Finance,Executive,11,2023-01-03,93083.36
573,Employee 00573,Logistics,Supervisor,417,2020-11-27,48644.78
574,Employee 00574,Warehouse,Supervisor,517,2015-06-27,164542.92
575,Employee 00575,Warehouse,Coordinator,650,2022-11-25,19623.28
576,Employee 00576,Procurement,Coordinator,768,2022-12-28,127544.77
577,Employee 00577,Logistics,Analyst,935,2022-03-28,166394.62
578,Employee 00578,Sales,Associate,949,2016-01-31,117645.15
579,Employee 00579,Sales,Supervisor,143,2017-07-31,43932.07
580,Employee 00580,Procurement,Coordinator,984,2019-06-07,100654.2
581,Employee 00581,Operations,Executive,590,2023-12-07,99202.73
582,Employee 00582,Logistics,Analyst,371,2015-01-20,73248.14
583,Employee 00583,Finance ,Coordinator,303,2020-10-03,40264.01
584,Employee 00584,Sales,Executive,125,2020-05-04,54688.32
585,Employee 00585,Logistics,Associate,268,2020-10-19,56649.45
586,Employee 00586,Procurement,Coordinator,212,2018-04-23,80879.76
587,Employee 00587,Sales,Analyst,717,2023-02-07,86790.26
588,Employee 00588,Operations,Associate,670,2023-09-10,73350.84
589,Employee 00589,Procurement,Executive,835,2023-08-14,154790.38
590,Employee 00590,Logistics,Executive,356,2016-11-26,0.0
591,Employee 00591,Sales,Supervisor,408,2019-01-22,30430.94
592,Employee 00592,Logistics,Executive,185,2020-05-13,69302.5
593,Employee 00593,Finance,Executive,39,2022-11-28,65007.22
594,Employee 00594,Logistics,Analyst,927,2016-06-10,158412.58
595,Employee 00595,Operations,Supervisor,118,2019-07-02,61907.78
596,Employee 00596,Logistics,Executive,222,2018-10-02,74452.02
597,Employee 00597,warehouse,Supervisor,453,2021-08-18,117164.99
598,Employee 00598,Operations,Manager,823,2017-05-23,29996.24
599,Employee 00599,Logistics,Analyst,561,2021-09-29,135021.97
600,Employee 00600,logistics,Supervisor,573,2024-07-19,20756.66
601,Employee 00601,Warehouse,Coordinator,118,2021-11-14,159698.06
602,Employee 00602,Procurement,Supervisor,746,2019-06-13,137544.22
603,Employee 00603,Sales,Manager,522,2023-11-17,39607.88
604,Employee 00604,Logistics,Executive,868,2015-07-17,115383.7
605,Employee 00605,Sales,Supervisor,969,2016-06-08,178008.86
606,Employee 00606,Sales,Executive,78,2015-07-31,157359.39
607,Employee 00607,Operations,Executive,406,2017-06-27,151850.45
608,Employee 00608,Logistics,Analyst,935,2023-05-24,124195.73
609,Employee 00609,Finance,Coordinator,480,2019-01-13,46989.84
610,Employee 00610,Logistics,Analyst,441,2015-10-26,133460.06
611,Employee 00611,logistics,Manager,156,2024-07-16,151250.24
612,Employee 00612,Warehouse,Associate,122,2016-06-08,144675.92
613,Employee 00613,Sales,Manager,744,2017-02-06,45796.94
614,Employee 00614,Operations,Manager,449,2021-11-13,54059.08
615,Employee 00615,Procurement,Associate,648,2020-01-09,92256.87
616,Employee 00616,Operations,Analyst,42,2016-12-01,74885.51
617,Employee 00617,Procurement,Coordinator,738,2018-02-01,175284.59
618,Employee 00618,Sales,Executive,561,2023-12-19,128034.14
619,Employee 00619,Finance,Analyst,412,2022-02-11,83846.97
620,Employee 00620,Finance,Executive,197,2023-08-02,105291.34
621,Employee 00621,Warehouse ,Supervisor,924,2022-10-03,30910.41
622,Employee 00622,Operations,Supervisor,229,2020-03-19,153000.35
623,Employee 00623,Sales,Coordinator,434,2023-09-20,61795.54
624,Employee 00624,Operations,Manager,696,2019-09-15,176772.7
625,Employee 00625,Sales,Analyst,355,2018-11-23,26261.39
626,Employee 00626,Warehouse,Analyst,161,2017-06-05,119140.14
627,Employee 00627,Sales,Associate,167,2023-03-28,150594.97
628,Employee 00628,Procurement,Analyst,756,2016-05-27,73165.37
629,Employee 00629,Operations,Analyst,956,2015-03-10,32716.96
630,Employee 00630,Operations,Manager,306,2020-12-17,23490.11
631,Employee 00631,Warehouse,Manager,703,2022-11-16,64590.35
632,Employee 00632,Logistics,Executive,223,2022-12-02,150461.86
633,Employee 00633,,Coordinator,200,2021-09-28,81633.36
634,Employee 00634,Procurement,Supervisor,399,2020-04-05,18004.22
635,Employee 00635,finance,Manager,206,2017-11-12,71685.2
636,Employee 00636,Warehouse,Supervisor,467,2019-04-30,45102.62
637,Employee 00637,Logistics,Supervisor,354,2015-11-07,55340.89
638,Employee 00638,Warehouse,Analyst,119,2024-02-01,117593.2
639,Employee 00639,Logistics,Analyst,546,2023-04-16,22091.29
640,Employee 00640,Warehouse,Supervisor,736,2018-07-25,137041.08
641,Employee 00641,Finance,Manager,918,2023-10-31,129211.25
642,Employee 00642,Finance,Manager,142,2017-11-28,35106.15
643,Employee 00643,Logistics,Analyst,193,2021-08-26,37346.25
644,Employee 00644,Logistics,Manager,239,2019-08-31,143451.83
645,Employee 00645,Procurement,Coordinator,527,2015-11-24,117335.71
646,Employee 00646,Finance,Associate,615,2018-08-17,47072.53
647,Employee 00647,Sales,Supervisor,223,2018-11-10,158683.3
648,Employee 00648,Sales,Associate,718,2024-02-29,141532.72
649,Employee 00649,Logistics,Supervisor,104,2021-01-20,120366.84
650,Employee 00650,Procurement,Analyst,208,2018-02-23,103611.57
651,Employee 00651,Logistics,Associate,63,2016-10-31,30431.86
652,Employee 00652,Operations,Manager,377,2017-08-24,81102.77
653,Employee 00653,Operations,Coordinator,871,2021-09-21,55227.07
654,Employee 00654,Warehouse,Analyst,36,2019-12-24,127374.71
655,Employee 00655,Logistics,Coordinator,396,2022-05-17,70990.73
656,Employee 00656,Finance ,Supervisor,311,2019-12-12,166632.4
657,Employee 00657,Operations,Analyst,757,2016-10-17,139858.36
658,Employee 00658,Procurement,Coordinator,732,2020-11-27,113643.32
659,Employee 00659,Sales,Associate,504,2019-12-05,31515.23
660,Employee 00660,Procurement,Coordinator,819,2019-07-04,164099.75
661,Employee 00661,Procurement,Analyst,130,2020-04-30,32436.04
662,Employee 00662,Finance,Analyst,470,2018-01-14,113708.35
663,Employee 00663,Sales,Supervisor,556,2020-11-29,93554.86
664,Employee 00664,Procurement,Supervisor,330,2022-05-05,127974.56
665,Employee 00665,Operations,Analyst,316,2020-11-20,89520.65
666,Employee 00666,Warehouse,Associate,849,2022-06-28,101498.79
667,Employee 00667,Procurement,Coordinator,363,2024-06-07,163381.25
668,Employee 00668,Operations,Analyst,268,2024-04-10,161682.15
669,Employee 00669,Sales,Associate,402,2016-05-08,57280.36
670,Employee 00670,Warehouse,Supervisor,894,2020-09-12,34421.59
671,Employee 00671,Operations,Executive,303,2022-06-29,81842.62
672,Employee 00672,Operations,Supervisor,136,2019-01-23,162182.73
673,Employee 00673,Logistics,Analyst,190,2016-06-25,62701.28
674,Employee 00674,Sales,Executive,984,2021-03-24,174348.88
675,Employee 00675,Sales,Coordinator,549,2022-06-26,125295.41
676,Employee 00676,Sales,Associate,627,2020-09-08,89600.03
677,Employee 00677,Sales,Coordinator,862,2022-12-19,156632.18
678,Employee 00678,Logistics,Coordinator,155,2020-07-03,40364.43
679,Employee 00679,Logistics,Analyst,821,2016-01-23,130449.24
680,Employee 00680,Procurement,Coordinator,145,2021-02-12,126649.05
681,Employee 00681,Operations,Executive,969,2024-04-25,165407.78
682,Employee 00682,Operations,Analyst,470,2020-09-23,121866.14
683,Employee 00683,Finance,Analyst,775,2022-03-20,160560.35
684,Employee 00684,Procurement,Executive,916,2018-06-07,38349.59
685,Employee 00685,Finance,Coordinator,160,2016-08-12,160771.78
686,Employee 00686,Logistics,Supervisor,933,2021-02-01,95278.05
687,Employee 00687,Warehouse,Coordinator,936,2019-07-10,100387.11
688,Employee 00688,Warehouse,Coordinator,98,2017-10-23,66940.6
689,Employee 00689,Sales,Analyst,620,2019-11-29,41171.0
690,Employee 00690,Sales,Manager,831,2023-06-07,81822.92
691,Employee 00691,Logistics,Executive,76,2016-08-26,53432.11
692,Employee 00692,Operations,Manager,32,2017-12-28,29711.99
693,Employee 00693,Procurement,Manager,490,2023-10-08,90067.59
694,Employee 00694,Procurement,Analyst,990,2023-04-07,178494.67
695,Employee 00695,Procurement,Coordinator,980,2022-10-29,25091.3
696,Employee 00696,Sales,Coordinator,331,2020-12-03,153242.09
697,Employee 00697,Warehouse,Supervisor,120,2015-11-07,166261.66
698,Employee 00698,Finance,Manager,937,2017-05-01,23464.51
699,Employee 00699,Procurement,Coordinator,524,2019-05-20,63987.46
700,Employee 00700,Procurement,Executive,409,2016-04-02,29613.63
701,Employee 00701,Logistics,Associate,702,2022-03-01,104689.08
702,Employee 00702,Sales,Associate,40,2024-07-23,174508.47
703,Employee 00703,Sales,Supervisor,500,2018-10-02,48520.25
704,Employee 00704,Sales,Associate,184,2016-11-08,86566.53
705,Employee 00705,Logistics,Supervisor,308,2023-07-22,42826.96
706,Employee 00706,Finance,Coordinator,725,2019-12-23,110731.1
707,Employee 00707,Sales,Analyst,344,2016-11-18,142871.37
708,Employee 00708,Operations,Supervisor,123,2019-10-19,37310.01
709,Employee 00709,Operations,Coordinator,770,2023-05-20,21920.31
710,Employee 00710,Warehouse,Coordinator,676,2019-12-27,126057.47
711,Employee 00711,Warehouse,Supervisor,495,2021-06-23,56725.68
712,Employee 00712,Procurement,Analyst,134,2017-10-10,84911.81
713,Employee 00713,Logistics,Executive,508,2018-09-19,162324.0
714,Employee 00714,Operations,Executive,407,2017-11-19,125594.49
715,Employee 00715,Finance,Executive,843,2018-12-07,48173.88
716,Employee 00716,Logistics,Coordinator,955,2016-10-07,135101.54
717,Employee 00717,Warehouse ,Manager,885,2019-08-26,142662.18
718,Employee 00718,Operations,Associate,63,2019-01-14,123987.81
719,Employee 00719,Sales,Coordinator,386,2023-08-16,135164.4
720,Employee 00720,Operations,Manager,704,2015-05-13,121469.42
721,Employee 00721,Operations,Associate,609,2016-05-10,122557.83
722,Employee 00722,Procurement,Coordinator,582,2020-06-22,82368.71
